label,text
Neg,Looking forward to delicious T-Mobile 4G here in Austin while iPhone users struggle to do anything.  #SXSW
Neg,Looking forward to the day when @mention and @mention release native Android 3.0 tablet-optimized clients! Google Latitude sucks! #sxsw
Neg,Both Microsoft and Google are ripping us off too {link} :( @mention a Joomla! wannabe logo #sxsw {link}
Neg,Yea!!! Another Google product that isn't available for Google Apps yet: Google Hotpot. #sxsw
Neg,&quot;No other reason for Apple's continued survival than the existence of God&quot; - @mention #enchantment  #SXSW #sxswi
Neg,Twitter you have failed me for the last time *force chokes iPhone* #sxsw
Neg,But are your phones staying charged? My crappy #iPhone would never handle #SXSW! RT @mention @mention @mention no sleep crazyfest!!!!!!
Neg,"Part of Journalsim is the support of democracy, yes? Informed populous, yes? iPad, as a focus, does not support that #newsapps #sxsw"
Neg,"Checking out iPad Design Headaches (2 Tablets, Call in the Morning).
{link} #SXSW #tapworthy #fb"
Neg,Brought up how Google Maps had rerouted all images of JCPenney to images of Macys or trashy restraunts. They had no comment #uosxsw #sxsw
Neg,Put the iPad down idiot! #SMComedyFyeah #SxSW
Neg,Just stopped at the pop up Apple store.....lame!z!  Come on Apple you can still cut the weight in half. #sxsw
Neg,@mention Peter Cashmore on the iPad 2: it's only a minor improvement. Not worth it unless you have money to burn. #SXSW
Neg,Pop-up Apple Store seems to be out of pop-up iPad2s. #SXSW
Neg,Clearly Apple has another daylight savings time bug with the iPhone 4 alarm. Also need to remember to fix my room's clocks. Whoops. #SXSW
Neg,Why the Apple pop-up shop at #SxSW sucks: {link}
Neg,Ughhh...Apple Store Austin at the Domain rain out of 3G iPads in first 25 minutes right before I got in #iPad2 #SXSW
Neg,All LBS apps on my iPhone think I am in Orlando :)) ! I guess I have 2 check in at Disney vs #SXSW :))
Neg,Attended preso on living simply #100tc at #sxswi #sxsw and felt a bit guilty taking notes on a new #iPad
Neg,Apple...&quot;the classiest fascist company in America&quot; Kara Swisher #sxsw
Neg,"Is twitter broken? Or is it my iPad. Can't follow the SXSW hash right now. Wow, that might be my nerdiest tweet yet. #tmsxsw #SXSW."
Neg,"Okay, fair enough lining up for new tech, but not at the cost of #sxsw... It is so much better than a new iPad... {link}"
Neg,"Headed for iPad Design Headaches (2 Tablets, Call in the Morning) #SXSW {link}"
Neg,Design for iPad is like a design 101 class. Will someone give a talk and assume that we didn't all ditch our previous experience #sxsw
Neg,I can hear those ipad 2 nutters ipading away even now. Such is life in the techno hipster Mecca. #SXSW
Neg,"Apps distract pubs, sez Khoi Vinh. Instead of focusing on reader exp, they're delivering same content 3 ways. #SXSW  {link}"
Neg,How frustrating is it that Zeldman autocorrects to Zelda on the iPhone? #jzsxsw #sxsw
Neg,Google Circles is (not) a real thing and will (not) be launched today at #sxsw {link}
Neg,&quot;There is no other explanation for Apple's continued survival than the existence of God&quot; #GuyKawasaki #sxsw
Neg,&quot;There's a reason why Google isn't in social -- they are too technical.&quot; #sxsw #comments
Neg,"Enough already .... ���@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw�۝"
Neg,@mention really disappointed with the iPad app - lots of error messages have to switch to tweet deck for the rest of #sxsw
Neg,Farmers prefer Balckberries over iPhones and Andriod devices. More durable? Anti-Apple feelings?  #mobilefarm #sxsw
Neg,Horrible repressed memories of the Apple spinning beach ball coming back at the #progressbar talk. #sxsw
Neg,@mention Respectfully disagree about the iphone. Battery life is a problem and it isn't as ubiquitous as it seems. #project314 #sxsw
Neg,"#sxsw   Tried 2 days with iPAD, w/o MacBook Pro.  the experiment is over. I heart a real keyboard."
Neg,Google (tries again) to launch a new social network called Circles: {link} #sxsw @mention #310409H2011
Neg,False Alarm: Google Circles Not Coming Now���and Probably Not Ever? - {link} #Google #Circles #Social #SXSW
Neg,iPad 2 turned into giant camera looks plain stupid #sxsw
Neg,Why is #GroupMe not available in Canada for iPhone users? #SXSW - Would love to check it out.
Neg,Or Droid RT @mention Has spontaniety in life been replaced by technology? When your iPhone battery dies you go home. Great ?  #sxsw
Neg,Will I survive #SXSW will only 1.6 gigs of space left on my iPhone? We shall see.
Neg,Guess everyone wanted to design ipad apps for their mom #sxsw
Neg,Steve Jobs doesn't position the iPhone as a device made in China where suicide rates are high He sells dreams #Kawasaki #thisisdare #SXSW
Neg,&quot;This Google/Bing Q&amp;A panel is like the world's most expensive SEO consultation.&quot; -@mention  #SXSW
Neg,Google was incapable of doing disruptive innovation- and acquired 89 startups over the last few years @mention #leanstartup #sxsw
Neg,My friends iphone changed BACK an hour instead of forward. Its AT&amp;T. Any hints on how to fix it?! #SXSW #iphone #help
Neg,iPhone GPS is messed up. Thinks I'm in Yonkers. Almost as good as #SXSW. {link}
Neg,"#SXSW does the world really needs Google Circles, Fb will just implement it eventually"
Neg,Hey Marissa Mayer. Please tell us something new. Not about products Google launched months ago. #sxsw
Neg,Anyone else having issues with gmail and using google services? #SXSW.
Neg,Anyone else having trouble synching your schedule with the android sxsw go app? #sxsw
Neg,Anyone else with an iPhone getting the &quot;could not activate cellular data network&quot; error message? Is this a warning of #sxsw things to come?
Neg,@mention Should: if you didn't get iPad 1. Shouldn't: iPad2 3G 64GB + cover + $100 = MacBook Air. #SXSW
Neg,���The classiest fascist company in existence�۝ - Kara Swisher #sxsw #apple
Neg,Spending some time this morning resetting my android phone.  First day of #sxsw was too much for it.
Neg,Just saw someone take a picture with an iPad 2 for the first time. Looks as ridiculous as you'd expect. #sxsw #sightings
Neg,"Every person I see with a ipad looks crazy ,looks like they have a 80's cell phone in their hand  #sxsw"
Neg,What a dissapointment!!! RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by (cont��_
Neg,Google possibly  launching a social media service - again... #sxsw {link}
Neg,Google lost its way by caring too much for the business vs. the users' - @mention #psych #sxsw
Neg,"#SXSW: Mistakes Made Building @mention for iPhone (Plus, How to See Its Source Code!) {link}"
Neg,"#SXSW: Mistakes Made Building Netflix for iPhone (Plus, How to See Its Source Code!) {link} via @mention"
Neg,"Opened yesterday. Line too long to wait in just to look. #SXSW #sxswi @mention Apple Store, SXSW {link}"
Neg,Yet the #SXSW #iPad Pop-up store was flawless. RT @mention Apple iPad 2 Launch: Poor Planning On Apple�۪s Part {link}
Neg,Massive #sxsw fail to run out of #iPad2 @mention Should have had a semi full parked out front! #justsayin {link}
Neg,I think #SXSW has taken it upon itself to make it clear to me that a Gen 1 iPhone ain't gonna cut it anymore.
Neg,My biggest frustration with #SXSW so far is no one looks where they're going because glued to iPhone.
Neg,Is it just me or has the @mention client for Android gotten really buggy lately? #SXSW to blame?
Neg,Off to get my badge. Then to find food and drink. Then figure out why my @mention iPhone is NOT roaming at #sxsw. Then unpack. Priorities
Neg,Proof that the iPad 2 turns you into a douchebag #SXSW {link}
Neg,Looking at the line for the pop up #sxsw apple store...I can't think of a single object I want that much.
Neg,I have yet to walk into a conference room where it doesn't look like an Apple ad. You'd think there was nothing else. #SXSW
Neg,tried installing @mention on my iphone but it crashes every time i open it. #sxsw
Neg,I just watched &quot;iPad Design Headaches&quot; at #SXSW. Buttons are a hack.  #tapworthy
Neg,"Not to hate on the iPad, but fleets of nerds armed with iPads navigating through crowds is as far from cool as I've EVER seen #sxsw"
Neg,"So, #twitter for iPhone: anyway to remove/burn hashtags? Eg #sxsw? V v bored already, already"
Neg,Deleting the #sxsw iPhone app!  {link}
Neg,@mention the apple #sxsw #popupstore is like a crack house for mac addicts
Neg,Apple is the classiest facist company in America. - Kara Swisher #sxsw
Neg,Oh no another way to talk shit on the net Google to Launch Major New Social Network Called Circles Possibly Today {link} #sxsw
Neg,@mention They're journalists. They just spent all their money on #sxsw passes. Who can afford Google TV?
Neg,I just noticed DST is coming this weekend. How many iPhone users will be an hour late at SXSW come Sunday morning? #SXSW #iPhone
Neg,"Google Hotpot - &quot;Not as good as other services, but we will force it on you anyways.&quot; #SXSW"
Neg,"Perfect attention to detail RT @mention Google recreated the code for Pac-Man for their doodle, original bugs included. #sxsw #googledoodles"
Neg,iPhone battery is going quickly. Guy behind me let me borrow his portable charger. I want one! {link} #SXSW
Neg,wow you suck {link} iPad #sxsw Rebecca Black #fab5
Neg,We're so ungrateful bc we have too much shit to play with. So turn off some of your shit (iPhone) now and then. #sxsw
Neg,Bad news update: the pop-up Apple Store is out of iPads! Not sure if they will have more by tomorrow. #SXSW
Neg,Just because google patented something i.e. (Age of domain in rankings algorithm) doesn't mean they use it #qagb #SXSW
Neg,"If you have an iPad DO NOT upgrade to the newest iOS yet, TweetDeck is very unstable on it #nten #11ntc #sxsw #sxswi"
Neg,"You'll have to wait 4-5 weeks for an iPad 2, but not at the #AppleATXdt pop-up! Shipments daily (via @mention #SXSW"
Neg,ProTip: Avoid the Austin-area Apple stores on Friday #SXSW
Neg,Auntie's voxpop of  popular #sxsw apps is worth a watch: {link} Not many Android phones on view.
Neg,Don't know 1 user RT @mention Who uses Google TV in this room? Nobody raises a hand in a packed room at the #socialviewing session at #sxsw
Neg,Dear #SXSW goer... Please look up from your fucking iPhone when walking the halls. Thanks Hipsters. Hilarious!
Neg,"This #SXSW I am grateful for: my bicycle, having a back-up Twitter app. Cursing: losing an hour of zzzs, iPhone battery life."
Neg,Dear #sxsw iPhone app: you suck again this year! (sitby.us is great but doesn't include film sessions)
Neg,"If there was a popup store in Austin that sold nothing but iPhone battery extenders, it would make so much money. #sxsw"
Neg,Hmmm...Taxi Magic on iPhone does not appear to be so magic any more in Austin #sxsw
Neg,"Google guy at #sxsw talk is explaining how he made realistic Twitter bots as an experiment. Gee, thanks for doing that."
Neg,I think my effing hubby is in line for an #iPad 2. Can someone point him towards the line-up for wife number #2. #sxswi #sxsw
Neg,I'm pretty sure the panelist that thinks &quot;Apple is drowning in their success&quot; is fucking insane. #SXSW
Neg,"Hey is anyone doing #sxsw signing up for the group texting app, groupme? got it on my iphone, but no one else is on it, so....kinda useless."
Neg,"Diller says Google TV &quot;might be run over by the PlayStation and the Xbox, which are essentially ready today.&quot; #sxsw #diller"
Neg,RT @cjwallace03: So apparently @apple put MB cap on your SMS with the new update. 25mb storage before it tells you your inbox is full. W ...
Neg,RT @Jewelz2611 @mashable @apple iphones r 2 expensive. Most went w/ htc/galaxy. No customer loyalty w/phone comp..
Neg,@mashable @apple iphones r 2 expensive. Most went w/ htc/galaxy. No customer loyalty w/phone comp..
Neg,THiS IS WHAT WiLL KiLL APPLE http://t.co/72Jw4z5c RiP @APPLE
Neg,@apple why my tunes no go on my iPhone? iPhone lonely without them. silly #iOS5
Neg,@apple needs to hurry up and release #iTunesMatch
Neg,Why is  #Siri always down @apple
Neg,I just need to exchange a cord at the apple store why do I have to wait for a genius? @apple
Neg,@apple AirDrop #fail - Immediate declined your request. every time
Neg,good article about why @apple fucked it all up with lion and their future. http://t.co/zNDP9Vr6 #fb
